PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Set,Group,GroupNumber,CabinDeck,CabinNumber,CabinSide,FirstName,LastName,Bills,GroupSize,PotentialDecks,PotentialSides
0104_01,Earth,False,F/25/S,TRAPPIST-1e,20.0,False,1.0,0.0,0.0,599.0,0.0,Alene Rochan,,Test,0104,01,F,25,S,Alene,Rochan,600.0,1,,
0105_01,Earth,,F/21/P,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,Carry Cleachrand,False,Train,0105,01,F,21,P,Carry,Cleachrand,703.0,1,,
0106_01,Earth,True,F/26/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Therly Puckenton,,Test,0106,01,F,26,S,Therly,Puckenton,0.0,1,,
0107_01,Mars,False,D/2/S,TRAPPIST-1e,21.0,False,1743.0,5.0,17.0,0.0,0.0,Coobix Hart,False,Train,0107,01,D,2,S,Coobix,Hart,1765.0,1,,
0108_01,Earth,True,G/19/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,False,Train,0108,01,G,19,S,Natald,Handertiz,0.0,3,,
0108_02,Earth,False,G/19/S,TRAPPIST-1e,31.0,False,562.0,0.0,326.0,0.0,0.0,,False,Train,0108,02,G,19,S,,,888.0,3,,
0108_03,Earth,False,G/19/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Oline Handertiz,True,Train,0108,03,G,19,S,Oline,Handertiz,0.0,3,,
0109_01,Earth,False,F/22/P,TRAPPIST-1e,34.0,False,0.0,0.0,39.0,1.0,556.0,Tonald Wolferton,,Test,0109,01,F,22,P,Tonald,Wolferton,596.0,1,,
0110_01,Europa,False,B/5/P,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,Graviph Aloubtled,False,Train,0110,01,B,5,P,Graviph,Aloubtled,5109.0,4,"['A', 'B', 'C', 'D', 'E', 'T']",['P']
0110_02,Europa,,B/5/P,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,Aldeba Bootious,False,Train,0110,02,B,5,P,Aldeba,Bootious,2018.0,4,,
0110_03,Europa,False,B/5/P,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,Alaratz Aloubtled,True,Train,0110,03,B,5,P,Alaratz,Aloubtled,15940.0,4,,
0110_04,Europa,True,B/5/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True,Train,0110,04,B,5,P,Izark,Aloubtled,0.0,4,,
0111_01,Europa,True,E/6/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Aldera Supred,True,Train,0111,01,E,6,S,Aldera,Supred,0.0,1,,
0112_01,Europa,False,B/1/S,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,Moth Cowtale,True,Train,0112,01,B,1,S,Moth,Cowtale,2654.0,1,,
0113_01,Earth,False,F/23/P,TRAPPIST-1e,64.0,False,0.0,0.0,804.0,0.0,0.0,Idary Carvis,True,Train,0113,01,F,23,P,Idary,Carvis,804.0,1,,
0114_01,Earth,False,G/20/S,TRAPPIST-1e,27.0,False,82.0,157.0,429.0,238.0,1.0,Maura Beckerson,False,Train,0114,01,G,20,S,Maura,Beckerson,907.0,1,,
0115_01,Mars,,F/24/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,Rohs Pead,True,Train,0115,01,F,24,P,Rohs,Pead,,1,,
0116_01,Europa,False,D/4/P,TRAPPIST-1e,33.0,False,1.0,2223.0,0.0,12.0,404.0,Alhenah Suptive,True,Train,0116,01,D,4,P,Alhenah,Suptive,2640.0,1,,
0117_01,Earth,False,E/4/P,PSO J318.5-22,24.0,False,0.0,22.0,82.0,0.0,686.0,Megany Ewiseston,,Test,0117,01,E,4,P,Megany,Ewiseston,790.0,1,,
0118_01,Earth,False,G/14/P,TRAPPIST-1e,29.0,False,14.0,869.0,,1.0,0.0,Troyce Moodmandez,,Test,0118,01,G,14,P,Troyce,Moodmandez,,1,,
0119_01,Europa,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,False,Train,0119,01,A,0,P,Batan,Coning,9307.0,2,,
0119_02,Europa,True,A/0/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,True,Train,0119,02,A,0,P,Kleeiak,Coning,0.0,2,,
0120_01,Mars,True,F/25/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,Bees Sacre,True,Train,0120,01,F,25,P,Bees,Sacre,0.0,1,,
0121_01,Earth,False,F/26/P,TRAPPIST-1e,20.0,False,1037.0,1.0,2.0,0.0,1576.0,Kendy Mayson,,Test,0121,01,F,26,P,Kendy,Mayson,2616.0,1,,
0122_01,Earth,False,G/21/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,False,Train,0122,01,G,21,S,Shelle,Hayder,773.0,1,,
0123_01,Earth,False,F/27/P,TRAPPIST-1e,18.0,False,55.0,597.0,49.0,0.0,1.0,Iree Fielson,False,Train,0123,01,F,27,P,Iree,Fielson,702.0,1,,
0124_01,Earth,True,G/15/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Karay Camerrison,,Test,0124,01,G,15,P,Karay,Camerrison,0.0,1,,
0125_01,Europa,True,B/6/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Saiphda Fulatorly,,Test,0125,01,B,6,P,Saiphda,Fulatorly,0.0,2,,
0125_02,Europa,False,B/6/P,TRAPPIST-1e,16.0,False,3966.0,2872.0,0.0,0.0,2458.0,Hadira Fulatorly,,Test,0125,02,B,6,P,Hadira,Fulatorly,9296.0,2,,
0126_01,Mars,True,F/27/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Milly Mish,True,Train,0126,01,F,27,S,Milly,Mish,0.0,1,,
0127_01,Mars,False,E/7/S,TRAPPIST-1e,35.0,False,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,False,Train,0127,01,E,7,S,Miloss,Mesty,1022.0,1,,
0128_01,Mars,False,D/3/S,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,False,Train,0128,01,D,3,S,Grohs,Fles,3014.0,2,,
0128_02,Mars,False,E/8/S,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,False,Train,0128,02,E,8,S,Barave,Fles,2109.0,2,,
0129_01,Earth,True,G/22/S,PSO J318.5-22,22.0,False,0.0,0.0,,0.0,0.0,Race Fowles,True,Train,0129,01,G,22,S,Race,Fowles,0.0,1,,
0130_01,Earth,True,G/16/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Catha Gilesonston,,Test,0130,01,G,16,P,Catha,Gilesonston,0.0,1,,
0131_01,Earth,False,F/28/S,55 Cancri e,36.0,False,0.0,0.0,571.0,36.0,0.0,Vine Simstravery,,Test,0131,01,F,28,S,Vine,Simstravery,607.0,1,,
0132_01,Mars,False,D/4/S,55 Cancri e,26.0,False,46.0,315.0,2305.0,0.0,97.0,Stech Potte,,Test,0132,01,D,4,S,Stech,Potte,2763.0,1,,
0133_01,Mars,True,F/29/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,Train,0133,01,F,29,S,Flynx,Blie,0.0,2,,
0133_02,Mars,False,D/5/S,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,False,Train,0133,02,D,5,S,Egrasp,Blie,2738.0,2,,
0134_01,Earth,False,G/17/P,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,True,Train,0134,01,G,17,P,Camina,Harmontry,744.0,1,,
0135_01,Earth,False,F/28/P,TRAPPIST-1e,40.0,False,413.0,514.0,1.0,0.0,0.0,Rica Hammonton,,Test,0135,01,F,28,P,Rica,Hammonton,928.0,1,,
0136_01,Earth,False,G/23/S,PSO J318.5-22,47.0,False,97.0,418.0,126.0,25.0,55.0,,False,Train,0136,01,G,23,S,,,721.0,1,,
0137_01,Earth,True,G/24/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Jilley Harry,,Test,0137,01,G,24,S,Jilley,Harry,0.0,1,,
0138_01,Earth,True,G/18/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,Train,0138,01,G,18,P,Fayene,Gambs,0.0,2,,
0138_02,Earth,False,E/5/P,,34.0,False,0.0,22.0,0.0,564.0,207.0,Monah Gambs,False,Train,0138,02,E,5,P,Monah,Gambs,793.0,2,,
0139_01,Europa,True,C/6/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,Train,0139,01,C,6,S,Charda,Myling,0.0,1,,
0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,Train,0140,01,G,19,P,Evaley,Mejiaddox,0.0,2,,
0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,Train,0140,02,F,29,P,Verney,Whitakers,902.0,2,,
0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,Pyrohs Harte,False,Train,0141,01,F,30,P,Pyrohs,Harte,,1,,
0142_01,Mars,True,F/30/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Buth,,Test,0142,01,F,30,S,Oakes,Buth,0.0,3,,
0142_02,Mars,False,F/30/S,TRAPPIST-1e,23.0,False,378.0,402.0,0.0,0.0,509.0,Swafox Buth,,Test,0142,02,F,30,S,Swafox,Buth,1289.0,3,,
0142_03,Mars,False,F/30/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gacke Buth,,Test,0142,03,F,30,S,Gacke,Buth,0.0,3,,
0143_01,Europa,False,C/2/P,55 Cancri e,30.0,False,0.0,8853.0,6108.0,29.0,3523.0,Alaton Unloweedic,,Test,0143,01,C,2,P,Alaton,Unloweedic,18513.0,1,,
0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,True,Train,0144,01,F,31,S,Guadae,Dayers,630.0,1,,
0145_01,Earth,False,E/6/P,TRAPPIST-1e,56.0,False,0.0,44.0,23.0,723.0,0.0,Arlie Hodes,,Test,0145,01,E,6,P,Arlie,Hodes,790.0,1,,
0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,Train,0146,01,G,25,S,Verly,Wolferguson,0.0,1,,
0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,Train,0147,01,G,26,S,Samie,Hubbarrison,0.0,1,,
0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,False,Train,0148,01,F,31,P,Corsh,Pashe,1158.0,1,,
0149_01,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,Train,0149,01,G,27,S,Billya,Hubbarrison,0.0,1,,
0150_01,Europa,True,B/7/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Menkaa Slowatic,,Test,0150,01,B,7,P,Menkaa,Slowatic,0.0,2,,
0150_02,Europa,True,B/7/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Slowatic,,Test,0150,02,B,7,P,Wasalm,Slowatic,0.0,2,,
0151_01,Earth,True,G/20/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Simson,False,Train,0151,01,G,20,P,Shanie,Simson,0.0,1,,
0152_01,Earth,False,F/32/P,,41.0,False,0.0,0.0,0.0,0.0,607.0,Andan Estron,False,Train,0152,01,F,32,P,Andan,Estron,607.0,1,,
0153_01,Earth,False,F/32/S,TRAPPIST-1e,19.0,False,32.0,0.0,521.0,0.0,223.0,Wandy Meleon,,Test,0153,01,F,32,S,Wandy,Meleon,776.0,1,,
0154_01,Earth,True,G/21/P,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Dorah Brenney,,Test,0154,01,G,21,P,Dorah,Brenney,0.0,1,,
0155_01,Mars,False,F/33/P,TRAPPIST-1e,38.0,False,2.0,26.0,148.0,1213.0,0.0,Ritars Harta,,Test,0155,01,F,33,P,Ritars,Harta,1389.0,1,,
0156_01,Mars,,F/34/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Tures Upead,,Test,0156,01,F,34,P,Tures,Upead,0.0,1,,
0157_01,Europa,False,A/1/P,TRAPPIST-1e,35.0,False,0.0,463.0,0.0,1502.0,585.0,Dabit Fulazy,,Test,0157,01,A,1,P,Dabit,Fulazy,2550.0,1,,
0158_01,Earth,False,E/9/S,55 Cancri e,26.0,False,832.0,0.0,0.0,21.0,136.0,Dawne Jacobbinson,,Test,0158,01,E,9,S,Dawne,Jacobbinson,989.0,2,,
0158_02,Earth,False,F/33/S,TRAPPIST-1e,31.0,False,0.0,0.0,705.0,0.0,0.0,Nelle Jacobbinson,,Test,0158,02,F,33,S,Nelle,Jacobbinson,705.0,2,,
0159_01,Earth,False,F/34/S,TRAPPIST-1e,38.0,False,0.0,3.0,0.0,756.0,0.0,Vanie Irwines,,Test,0159,01,F,34,S,Vanie,Irwines,759.0,1,,
0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,False,Train,0160,01,G,22,P,Gory,Atkinney,4180.0,1,,
0161_01,Earth,False,F/35/P,55 Cancri e,27.0,False,,11.0,0.0,0.0,1172.0,Adamy Donson,,Test,0161,01,F,35,P,Adamy,Donson,,1,,
0162_01,Mars,True,F/36/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Lix Ble,,Test,0162,01,F,36,P,Lix,Ble,0.0,1,,
0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,Train,0163,01,B,8,P,Kabiton,Hetforhaft,0.0,2,,
0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,Train,0163,02,B,8,P,Scharab,Hetforhaft,0.0,2,,
0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,,135.0,Fany Hutchinton,True,Train,0164,01,G,28,S,Fany,Hutchinton,,2,,
0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,Train,0164,02,G,28,S,Ianya,Hutchinton,0.0,2,,
0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,,0.0,0.0,0.0,0.0,0.0,Graven Anche,True,Train,0165,01,F,37,P,Graven,Anche,0.0,1,,
0166_01,Earth,False,G/29/S,TRAPPIST-1e,22.0,False,0.0,772.0,0.0,0.0,0.0,Essara Rocholton,,Test,0166,01,G,29,S,Essara,Rocholton,772.0,1,,
0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,Train,0167,01,F,35,S,Miten,Floaf,0.0,2,,
0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,False,Train,0167,02,F,35,S,Rios,Floaf,1572.0,2,,
0168_01,Europa,True,C/7/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Saxinon Oradly,,Test,0168,01,C,7,S,Saxinon,Oradly,0.0,1,,
0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,False,Train,0169,01,G,23,P,Wandy,Fisherry,0.0,1,,
0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,False,Train,0170,01,E,10,S,Mollie,Mcmahoney,788.0,1,,
0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,Train,0171,01,G,30,S,Coracy,Gordanieves,0.0,1,,
0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,Train,0172,01,G,24,P,Hanna,Johnshines,0.0,1,,
0173_01,Earth,,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,True,Train,0173,01,E,11,S,Hilip,Grifford,990.0,1,,
0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,False,Train,0174,01,F,38,P,Doryn,Lambles,593.0,1,,
0175_01,Earth,True,G/25/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Celis Benney,,Test,0175,01,G,25,P,Celis,Benney,0.0,5,,
0175_02,Earth,,G/25/P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elody Benney,,Test,0175,02,G,25,P,Elody,Benney,0.0,5,,
0175_03,Earth,True,G/25/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Leence Benney,,Test,0175,03,G,25,P,Leence,Benney,0.0,5,,
0175_04,Earth,True,G/25/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Eulah Benney,,Test,0175,04,G,25,P,Eulah,Benney,0.0,5,,
0175_05,Earth,False,G/25/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Benney,,Test,0175,05,G,25,P,Robyny,Benney,0.0,5,,
0176_01,Earth,False,F/39/P,PSO J318.5-22,29.0,False,362.0,15.0,0.0,0.0,450.0,Sanya Stannondez,,Test,0176,01,F,39,P,Sanya,Stannondez,827.0,1,,
0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,False,Train,0177,01,B,2,S,Toperon,Iniouser,27428.0,1,,
0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,False,Train,0178,01,D,6,S,Wees,Knik,3722.0,1,,
0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,Train,0179,01,G,26,P,Elaney,Webstephrey,906.0,3,,
0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,Train,0179,02,G,26,P,Raque,Webstephrey,0.0,3,,
0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,Train,0179,03,G,26,P,Sallyl,Webstephrey,0.0,3,,
0180_01,Earth,False,F/40/P,TRAPPIST-1e,18.0,False,756.0,116.0,0.0,1.0,58.0,Ronia Kellynn,,Test,0180,01,F,40,P,Ronia,Kellynn,931.0,1,,
0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,False,Train,0181,01,G,27,P,Nancis,Brighttt,394.0,1,,
0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,Train,0182,01,C,3,P,Ksorab,Disight,0.0,1,,
0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,True,Train,0183,01,F,36,S,Stany,Weaves,821.0,1,,
0184_01,Mars,False,E/7/P,TRAPPIST-1e,22.0,False,197.0,0.0,1175.0,0.0,0.0,Panter Gerry,,Test,0184,01,E,7,P,Panter,Gerry,1372.0,1,,
0185_01,Mars,False,F/37/S,TRAPPIST-1e,24.0,False,6.0,11.0,1404.0,0.0,0.0,Alls Cooki,,Test,0185,01,F,37,S,Alls,Cooki,1421.0,1,,
0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,False,Train,0186,01,G,28,P,Camiet,Shephendry,1018.0,1,,
0187_01,Mars,True,F/38/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Ranuts Kidne,,Test,0187,01,F,38,S,Ranuts,Kidne,0.0,1,,
0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,Train,0188,01,G,31,S,Branda,Romez,0.0,1,,
0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,False,Train,0189,01,E,8,P,Helly,Booters,788.0,1,,
0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,,False,Train,0190,01,G,32,S,,,0.0,1,,
0191_01,Earth,False,F/39/S,TRAPPIST-1e,36.0,False,261.0,0.0,206.0,465.0,0.0,Vanez Currisones,,Test,0191,01,F,39,S,Vanez,Currisones,932.0,1,,
0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,Train,0192,01,G,29,P,Tance,Adavisons,0.0,3,,
0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,Train,0192,02,G,29,P,Robyny,Adavisons,0.0,3,,
0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,False,Train,0192,03,G,29,P,Lilace,Adavisons,908.0,3,,
0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,Train,0193,01,F,41,P,Sps,Raf,0.0,3,,
0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,,0.0,8.0,1072.0,0.0,Frook Raf,False,Train,0193,02,F,41,P,Frook,Raf,,3,,
0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,Train,0193,03,F,41,P,Goles,Raf,0.0,3,,
0194_01,Europa,True,C/4/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Ruchbia Extraly,,Test,0194,01,C,4,P,Ruchbia,Extraly,0.0,3,,
0194_02,Europa,True,C/4/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Algrafi Extraly,,Test,0194,02,C,4,P,Algrafi,Extraly,0.0,3,,
0194_03,Europa,False,C/4/P,55 Cancri e,26.0,True,0.0,275.0,0.0,4572.0,163.0,Polar Extraly,,Test,0194,03,C,4,P,Polar,Extraly,5010.0,3,,
0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True,Train,0195,01,F,42,P,Bar,Floaf,1273.0,1,,
0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,False,Train,0196,01,D,5,P,Caper,Emead,1778.0,1,,
0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,False,Train,0197,01,C,5,P,Astrak,Dissper,2342.0,1,,
0198_01,Earth,,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True,Train,0198,01,G,30,P,Jeroy,Cookson,0.0,1,,
0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,Train,0199,01,G,33,S,Regana,Morrows,0.0,1,,
0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,Train,0200,01,G,31,P,Elia,Colomonson,0.0,1,,
0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,Train,0201,01,B,3,S,Kaffias,Bacistion,0.0,2,,
0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,Train,0201,02,B,3,S,Edaruma,Bacistion,0.0,2,,
0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,Train,0202,01,B,9,P,Pomera,Embleng,0.0,2,,
0202_02,Europa,False,A/2/P,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,Vegas Embleng,True,Train,0202,02,A,2,P,Vegas,Embleng,,2,,
0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,Train,0203,01,C,8,S,Ancham,Heateele,0.0,1,,
0204_01,Earth,False,F/43/P,PSO J318.5-22,29.0,False,1669.0,2.0,242.0,155.0,0.0,Gracy Goldendrice,,Test,0204,01,F,43,P,Gracy,Goldendrice,2068.0,1,,
0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,False,Train,0205,01,G,34,S,Carma,Oneiles,773.0,1,,
0206_01,Europa,False,C/9/S,55 Cancri e,,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,True,Train,0206,01,C,9,S,Nuson,Brugashed,2981.0,1,,
0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,Train,0207,01,G,32,P,Thony,Mcfaddennon,0.0,1,,
0208_01,Earth,,G/33/P,TRAPPIST-1e,40.0,False,44.0,0.0,565.0,0.0,18.0,Mael Vales,,Test,0208,01,G,33,P,Mael,Vales,627.0,1,,
0209_01,Europa,False,B/10/P,TRAPPIST-1e,36.0,,33.0,,0.0,12767.0,1193.0,Grasath Clindy,,Test,0209,01,B,10,P,Grasath,Clindy,,1,,
0210_01,Europa,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,,0.0,0.0,Arraid Inicont,True,Train,0210,01,D,6,P,Arraid,Inicont,0.0,1,,
0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,Train,0211,01,F,44,P,Pebuts,Appie,1040.0,3,,
0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,Train,0211,02,F,44,P,Corsh,Appie,0.0,3,,
0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,False,Train,0211,03,F,44,P,Picers,Date,1337.0,3,,
0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,Train,0212,01,E,9,P,Inen,Workmans,982.0,2,,
0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,Train,0212,02,F,45,P,Shally,Workmans,732.0,2,,
