PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Set,Transported,Group,GroupNumber,Deck,Number,Side,FirstName,LastName,GroupSize,Bills
0105_01,Earth,,F/21/P,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,Carry Cleachrand,Train,False,0105,01,F,21.0,P,Carry,Cleachrand,1,703.0
0106_01,Earth,True,F/26/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Therly Puckenton,Test,,0106,01,F,26.0,S,Therly,Puckenton,1,0.0
0107_01,Mars,False,D/2/S,TRAPPIST-1e,21.0,False,1743.0,5.0,17.0,0.0,0.0,Coobix Hart,Train,False,0107,01,D,2.0,S,Coobix,Hart,1,1765.0
0108_01,Earth,True,G/19/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,Train,False,0108,01,G,19.0,S,Natald,Handertiz,3,0.0
0108_02,Earth,False,G/19/S,TRAPPIST-1e,31.0,False,562.0,0.0,326.0,0.0,0.0,,Train,False,0108,02,G,19.0,S,,,3,888.0
0108_03,Earth,False,G/19/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Oline Handertiz,Train,True,0108,03,G,19.0,S,Oline,Handertiz,3,0.0
0109_01,Earth,False,F/22/P,TRAPPIST-1e,34.0,False,0.0,0.0,39.0,1.0,556.0,Tonald Wolferton,Test,,0109,01,F,22.0,P,Tonald,Wolferton,1,596.0
0110_01,Europa,False,,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,Graviph Aloubtled,Train,False,0110,01,,,,Graviph,Aloubtled,4,5109.0
0110_02,Europa,,B/5/P,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,Aldeba Bootious,Train,False,0110,02,B,5.0,P,Aldeba,Bootious,4,2018.0
0110_03,Europa,False,B/5/P,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,Alaratz Aloubtled,Train,True,0110,03,B,5.0,P,Alaratz,Aloubtled,4,15940.0
0110_04,Europa,True,B/5/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,Train,True,0110,04,B,5.0,P,Izark,Aloubtled,4,0.0
0111_01,Europa,True,E/6/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Aldera Supred,Train,True,0111,01,E,6.0,S,Aldera,Supred,1,0.0
0112_01,Europa,False,B/1/S,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,Moth Cowtale,Train,True,0112,01,B,1.0,S,Moth,Cowtale,1,2654.0
0113_01,Earth,False,F/23/P,TRAPPIST-1e,64.0,False,0.0,0.0,804.0,0.0,0.0,Idary Carvis,Train,True,0113,01,F,23.0,P,Idary,Carvis,1,804.0
0114_01,Earth,False,G/20/S,TRAPPIST-1e,27.0,False,82.0,157.0,429.0,238.0,1.0,Maura Beckerson,Train,False,0114,01,G,20.0,S,Maura,Beckerson,1,907.0
0115_01,Mars,,F/24/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,Rohs Pead,Train,True,0115,01,F,24.0,P,Rohs,Pead,1,
0116_01,Europa,False,D/4/P,TRAPPIST-1e,33.0,False,1.0,2223.0,0.0,12.0,404.0,Alhenah Suptive,Train,True,0116,01,D,4.0,P,Alhenah,Suptive,1,2640.0
0117_01,Earth,False,E/4/P,PSO J318.5-22,24.0,False,0.0,22.0,82.0,0.0,686.0,Megany Ewiseston,Test,,0117,01,E,4.0,P,Megany,Ewiseston,1,790.0
0118_01,Earth,False,G/14/P,TRAPPIST-1e,29.0,False,14.0,869.0,,1.0,0.0,Troyce Moodmandez,Test,,0118,01,G,14.0,P,Troyce,Moodmandez,1,
0119_01,Europa,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,Train,False,0119,01,A,0.0,P,Batan,Coning,2,9307.0
0119_02,Europa,True,A/0/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,Train,True,0119,02,A,0.0,P,Kleeiak,Coning,2,0.0
0120_01,Mars,True,F/25/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,Bees Sacre,Train,True,0120,01,F,25.0,P,Bees,Sacre,1,0.0
0121_01,Earth,False,F/26/P,TRAPPIST-1e,20.0,False,1037.0,1.0,2.0,0.0,1576.0,Kendy Mayson,Test,,0121,01,F,26.0,P,Kendy,Mayson,1,2616.0
0122_01,Earth,False,G/21/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,Train,False,0122,01,G,21.0,S,Shelle,Hayder,1,773.0
0123_01,Earth,False,F/27/P,TRAPPIST-1e,18.0,False,55.0,597.0,49.0,0.0,1.0,Iree Fielson,Train,False,0123,01,F,27.0,P,Iree,Fielson,1,702.0
0124_01,Earth,True,G/15/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Karay Camerrison,Test,,0124,01,G,15.0,P,Karay,Camerrison,1,0.0
0125_01,Europa,True,B/6/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Saiphda Fulatorly,Test,,0125,01,B,6.0,P,Saiphda,Fulatorly,2,0.0
0125_02,Europa,False,B/6/P,TRAPPIST-1e,16.0,False,3966.0,2872.0,0.0,0.0,2458.0,Hadira Fulatorly,Test,,0125,02,B,6.0,P,Hadira,Fulatorly,2,9296.0
0126_01,Mars,True,F/27/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Milly Mish,Train,True,0126,01,F,27.0,S,Milly,Mish,1,0.0
0127_01,Mars,False,E/7/S,TRAPPIST-1e,35.0,False,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,Train,False,0127,01,E,7.0,S,Miloss,Mesty,1,1022.0
0128_01,Mars,False,D/3/S,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,Train,False,0128,01,D,3.0,S,Grohs,Fles,2,3014.0
0128_02,Mars,False,E/8/S,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,Train,False,0128,02,E,8.0,S,Barave,Fles,2,2109.0
0129_01,Earth,True,G/22/S,PSO J318.5-22,22.0,False,0.0,0.0,,0.0,0.0,Race Fowles,Train,True,0129,01,G,22.0,S,Race,Fowles,1,0.0
0130_01,Earth,True,G/16/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Catha Gilesonston,Test,,0130,01,G,16.0,P,Catha,Gilesonston,1,0.0
0131_01,Earth,False,F/28/S,55 Cancri e,36.0,False,0.0,0.0,571.0,36.0,0.0,Vine Simstravery,Test,,0131,01,F,28.0,S,Vine,Simstravery,1,607.0
0132_01,Mars,False,D/4/S,55 Cancri e,26.0,False,46.0,315.0,2305.0,0.0,97.0,Stech Potte,Test,,0132,01,D,4.0,S,Stech,Potte,1,2763.0
0133_01,Mars,True,F/29/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,Train,True,0133,01,F,29.0,S,Flynx,Blie,2,0.0
0133_02,Mars,False,D/5/S,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,Train,False,0133,02,D,5.0,S,Egrasp,Blie,2,2738.0
0134_01,Earth,False,G/17/P,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,Train,True,0134,01,G,17.0,P,Camina,Harmontry,1,744.0
0135_01,Earth,False,F/28/P,TRAPPIST-1e,40.0,False,413.0,514.0,1.0,0.0,0.0,Rica Hammonton,Test,,0135,01,F,28.0,P,Rica,Hammonton,1,928.0
0136_01,Earth,False,G/23/S,PSO J318.5-22,47.0,False,97.0,418.0,126.0,25.0,55.0,,Train,False,0136,01,G,23.0,S,,,1,721.0
0137_01,Earth,True,G/24/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Jilley Harry,Test,,0137,01,G,24.0,S,Jilley,Harry,1,0.0
0138_01,Earth,True,G/18/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,Train,True,0138,01,G,18.0,P,Fayene,Gambs,2,0.0
0138_02,Earth,False,E/5/P,,34.0,False,0.0,22.0,0.0,564.0,207.0,Monah Gambs,Train,False,0138,02,E,5.0,P,Monah,Gambs,2,793.0
0139_01,Europa,True,C/6/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,Train,True,0139,01,C,6.0,S,Charda,Myling,1,0.0
0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,Train,True,0140,01,G,19.0,P,Evaley,Mejiaddox,2,0.0
0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,Train,False,0140,02,F,29.0,P,Verney,Whitakers,2,902.0
0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,Pyrohs Harte,Train,False,0141,01,F,30.0,P,Pyrohs,Harte,1,
0142_01,Mars,True,F/30/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Buth,Test,,0142,01,F,30.0,S,Oakes,Buth,3,0.0
0142_02,Mars,False,F/30/S,TRAPPIST-1e,23.0,False,378.0,402.0,0.0,0.0,509.0,Swafox Buth,Test,,0142,02,F,30.0,S,Swafox,Buth,3,1289.0
0142_03,Mars,False,F/30/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gacke Buth,Test,,0142,03,F,30.0,S,Gacke,Buth,3,0.0
0143_01,Europa,False,C/2/P,55 Cancri e,30.0,False,0.0,8853.0,6108.0,29.0,3523.0,Alaton Unloweedic,Test,,0143,01,C,2.0,P,Alaton,Unloweedic,1,18513.0
0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,Train,True,0144,01,F,31.0,S,Guadae,Dayers,1,630.0
0145_01,Earth,False,E/6/P,TRAPPIST-1e,56.0,False,0.0,44.0,23.0,723.0,0.0,Arlie Hodes,Test,,0145,01,E,6.0,P,Arlie,Hodes,1,790.0
0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,Train,False,0146,01,G,25.0,S,Verly,Wolferguson,1,0.0
0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,Train,True,0147,01,G,26.0,S,Samie,Hubbarrison,1,0.0
0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,Train,False,0148,01,F,31.0,P,Corsh,Pashe,1,1158.0
0149_01,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,Train,True,0149,01,G,27.0,S,Billya,Hubbarrison,1,0.0
0150_01,Europa,True,B/7/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Menkaa Slowatic,Test,,0150,01,B,7.0,P,Menkaa,Slowatic,2,0.0
0150_02,Europa,True,B/7/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Slowatic,Test,,0150,02,B,7.0,P,Wasalm,Slowatic,2,0.0
0151_01,Earth,True,G/20/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Simson,Train,False,0151,01,G,20.0,P,Shanie,Simson,1,0.0
0152_01,Earth,False,F/32/P,,41.0,False,0.0,0.0,0.0,0.0,607.0,Andan Estron,Train,False,0152,01,F,32.0,P,Andan,Estron,1,607.0
0153_01,Earth,False,F/32/S,TRAPPIST-1e,19.0,False,32.0,0.0,521.0,0.0,223.0,Wandy Meleon,Test,,0153,01,F,32.0,S,Wandy,Meleon,1,776.0
0154_01,Earth,True,G/21/P,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Dorah Brenney,Test,,0154,01,G,21.0,P,Dorah,Brenney,1,0.0
0155_01,Mars,False,F/33/P,TRAPPIST-1e,38.0,False,2.0,26.0,148.0,1213.0,0.0,Ritars Harta,Test,,0155,01,F,33.0,P,Ritars,Harta,1,1389.0
0156_01,Mars,,F/34/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Tures Upead,Test,,0156,01,F,34.0,P,Tures,Upead,1,0.0
0157_01,Europa,False,A/1/P,TRAPPIST-1e,35.0,False,0.0,463.0,0.0,1502.0,585.0,Dabit Fulazy,Test,,0157,01,A,1.0,P,Dabit,Fulazy,1,2550.0
0158_01,Earth,False,E/9/S,55 Cancri e,26.0,False,832.0,0.0,0.0,21.0,136.0,Dawne Jacobbinson,Test,,0158,01,E,9.0,S,Dawne,Jacobbinson,2,989.0
0158_02,Earth,False,F/33/S,TRAPPIST-1e,31.0,False,0.0,0.0,705.0,0.0,0.0,Nelle Jacobbinson,Test,,0158,02,F,33.0,S,Nelle,Jacobbinson,2,705.0
0159_01,Earth,False,F/34/S,TRAPPIST-1e,38.0,False,0.0,3.0,0.0,756.0,0.0,Vanie Irwines,Test,,0159,01,F,34.0,S,Vanie,Irwines,1,759.0
0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,Train,False,0160,01,G,22.0,P,Gory,Atkinney,1,4180.0
0161_01,Earth,False,F/35/P,55 Cancri e,27.0,False,,11.0,0.0,0.0,1172.0,Adamy Donson,Test,,0161,01,F,35.0,P,Adamy,Donson,1,
0162_01,Mars,True,F/36/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Lix Ble,Test,,0162,01,F,36.0,P,Lix,Ble,1,0.0
0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,Train,True,0163,01,B,8.0,P,Kabiton,Hetforhaft,2,0.0
0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,Train,True,0163,02,B,8.0,P,Scharab,Hetforhaft,2,0.0
0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,,135.0,Fany Hutchinton,Train,True,0164,01,G,28.0,S,Fany,Hutchinton,2,
0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,Train,False,0164,02,G,28.0,S,Ianya,Hutchinton,2,0.0
0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,,0.0,0.0,0.0,0.0,0.0,Graven Anche,Train,True,0165,01,F,37.0,P,Graven,Anche,1,0.0
0166_01,Earth,False,G/29/S,TRAPPIST-1e,22.0,False,0.0,772.0,0.0,0.0,0.0,Essara Rocholton,Test,,0166,01,G,29.0,S,Essara,Rocholton,1,772.0
0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,Train,True,0167,01,F,35.0,S,Miten,Floaf,2,0.0
0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,Train,False,0167,02,F,35.0,S,Rios,Floaf,2,1572.0
0168_01,Europa,True,C/7/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Saxinon Oradly,Test,,0168,01,C,7.0,S,Saxinon,Oradly,1,0.0
0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,Train,False,0169,01,G,23.0,P,Wandy,Fisherry,1,0.0
0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,Train,False,0170,01,E,10.0,S,Mollie,Mcmahoney,1,788.0
0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,Train,True,0171,01,G,30.0,S,Coracy,Gordanieves,1,0.0
0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,Train,True,0172,01,G,24.0,P,Hanna,Johnshines,1,0.0
0173_01,Earth,,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,Train,True,0173,01,E,11.0,S,Hilip,Grifford,1,990.0
0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,Train,False,0174,01,F,38.0,P,Doryn,Lambles,1,593.0
0175_01,Earth,True,G/25/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Celis Benney,Test,,0175,01,G,25.0,P,Celis,Benney,5,0.0
0175_02,Earth,,G/25/P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elody Benney,Test,,0175,02,G,25.0,P,Elody,Benney,5,0.0
0175_03,Earth,True,G/25/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Leence Benney,Test,,0175,03,G,25.0,P,Leence,Benney,5,0.0
0175_04,Earth,True,G/25/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Eulah Benney,Test,,0175,04,G,25.0,P,Eulah,Benney,5,0.0
0175_05,Earth,False,G/25/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Benney,Test,,0175,05,G,25.0,P,Robyny,Benney,5,0.0
0176_01,Earth,False,F/39/P,PSO J318.5-22,29.0,False,362.0,15.0,0.0,0.0,450.0,Sanya Stannondez,Test,,0176,01,F,39.0,P,Sanya,Stannondez,1,827.0
0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,Train,False,0177,01,B,2.0,S,Toperon,Iniouser,1,27428.0
0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,Train,False,0178,01,D,6.0,S,Wees,Knik,1,3722.0
0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,Train,True,0179,01,G,26.0,P,Elaney,Webstephrey,3,906.0
0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,Train,False,0179,02,G,26.0,P,Raque,Webstephrey,3,0.0
0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,Train,True,0179,03,G,26.0,P,Sallyl,Webstephrey,3,0.0
0180_01,Earth,False,F/40/P,TRAPPIST-1e,18.0,False,756.0,116.0,0.0,1.0,58.0,Ronia Kellynn,Test,,0180,01,F,40.0,P,Ronia,Kellynn,1,931.0
0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,Train,False,0181,01,G,27.0,P,Nancis,Brighttt,1,394.0
0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,Train,True,0182,01,C,3.0,P,Ksorab,Disight,1,0.0
0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,Train,True,0183,01,F,36.0,S,Stany,Weaves,1,821.0
0184_01,Mars,False,E/7/P,TRAPPIST-1e,22.0,False,197.0,0.0,1175.0,0.0,0.0,Panter Gerry,Test,,0184,01,E,7.0,P,Panter,Gerry,1,1372.0
0185_01,Mars,False,F/37/S,TRAPPIST-1e,24.0,False,6.0,11.0,1404.0,0.0,0.0,Alls Cooki,Test,,0185,01,F,37.0,S,Alls,Cooki,1,1421.0
0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,Train,False,0186,01,G,28.0,P,Camiet,Shephendry,1,1018.0
0187_01,Mars,True,F/38/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Ranuts Kidne,Test,,0187,01,F,38.0,S,Ranuts,Kidne,1,0.0
0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,Train,True,0188,01,G,31.0,S,Branda,Romez,1,0.0
0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,Train,False,0189,01,E,8.0,P,Helly,Booters,1,788.0
0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,,Train,False,0190,01,G,32.0,S,,,1,0.0
0191_01,Earth,False,F/39/S,TRAPPIST-1e,36.0,False,261.0,0.0,206.0,465.0,0.0,Vanez Currisones,Test,,0191,01,F,39.0,S,Vanez,Currisones,1,932.0
0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,Train,True,0192,01,G,29.0,P,Tance,Adavisons,3,0.0
0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,Train,False,0192,02,G,29.0,P,Robyny,Adavisons,3,0.0
0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,Train,False,0192,03,G,29.0,P,Lilace,Adavisons,3,908.0
0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,Train,True,0193,01,F,41.0,P,Sps,Raf,3,0.0
0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,,0.0,8.0,1072.0,0.0,Frook Raf,Train,False,0193,02,F,41.0,P,Frook,Raf,3,
0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,Train,True,0193,03,F,41.0,P,Goles,Raf,3,0.0
0194_01,Europa,True,C/4/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Ruchbia Extraly,Test,,0194,01,C,4.0,P,Ruchbia,Extraly,3,0.0
0194_02,Europa,True,C/4/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Algrafi Extraly,Test,,0194,02,C,4.0,P,Algrafi,Extraly,3,0.0
0194_03,Europa,False,C/4/P,55 Cancri e,26.0,True,0.0,275.0,0.0,4572.0,163.0,Polar Extraly,Test,,0194,03,C,4.0,P,Polar,Extraly,3,5010.0
0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,Train,True,0195,01,F,42.0,P,Bar,Floaf,1,1273.0
0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,Train,False,0196,01,D,5.0,P,Caper,Emead,1,1778.0
0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,Train,False,0197,01,C,5.0,P,Astrak,Dissper,1,2342.0
0198_01,Earth,,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,Train,True,0198,01,G,30.0,P,Jeroy,Cookson,1,0.0
0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,Train,False,0199,01,G,33.0,S,Regana,Morrows,1,0.0
0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,Train,True,0200,01,G,31.0,P,Elia,Colomonson,1,0.0
0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,Train,True,0201,01,B,3.0,S,Kaffias,Bacistion,2,0.0
0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,Train,True,0201,02,B,3.0,S,Edaruma,Bacistion,2,0.0
0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,Train,True,0202,01,B,9.0,P,Pomera,Embleng,2,0.0
0202_02,Europa,False,A/2/P,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,Vegas Embleng,Train,True,0202,02,A,2.0,P,Vegas,Embleng,2,
0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,Train,True,0203,01,C,8.0,S,Ancham,Heateele,1,0.0
0204_01,Earth,False,F/43/P,PSO J318.5-22,29.0,False,1669.0,2.0,242.0,155.0,0.0,Gracy Goldendrice,Test,,0204,01,F,43.0,P,Gracy,Goldendrice,1,2068.0
0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,Train,False,0205,01,G,34.0,S,Carma,Oneiles,1,773.0
0206_01,Europa,False,C/9/S,55 Cancri e,,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,Train,True,0206,01,C,9.0,S,Nuson,Brugashed,1,2981.0
0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,Train,False,0207,01,G,32.0,P,Thony,Mcfaddennon,1,0.0
0208_01,Earth,,G/33/P,TRAPPIST-1e,40.0,False,44.0,0.0,565.0,0.0,18.0,Mael Vales,Test,,0208,01,G,33.0,P,Mael,Vales,1,627.0
0209_01,Europa,False,B/10/P,TRAPPIST-1e,36.0,,33.0,,0.0,12767.0,1193.0,Grasath Clindy,Test,,0209,01,B,10.0,P,Grasath,Clindy,1,
0210_01,Europa,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,,0.0,0.0,Arraid Inicont,Train,True,0210,01,D,6.0,P,Arraid,Inicont,1,0.0
0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,Train,True,0211,01,F,44.0,P,Pebuts,Appie,3,1040.0
0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,Train,True,0211,02,F,44.0,P,Corsh,Appie,3,0.0
0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,Train,False,0211,03,F,44.0,P,Picers,Date,3,1337.0
0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,Train,False,0212,01,E,9.0,P,Inen,Workmans,2,982.0
0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,Train,False,0212,02,F,45.0,P,Shally,Workmans,2,732.0
0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,Train,False,0213,01,F,46.0,P,Carita,Navages,1,794.0
0214_01,Europa,False,E/12/S,TRAPPIST-1e,46.0,False,717.0,516.0,4.0,2.0,2439.0,Gorabba Pistage,Test,,0214,01,E,12.0,S,Gorabba,Pistage,2,3678.0
