PassengerId,HomePlanet,Cabin,Destination,Group,GroupNumber,Deck,Number,Side,Set,LastName,GroupSize
0213_01,Earth,F/46/P,TRAPPIST-1e,0213,01,F,46.0,P,Train,Navages,1
0214_01,Europa,E/12/S,TRAPPIST-1e,0214,01,E,12.0,S,Test,Pistage,2
0214_02,Europa,E/12/S,TRAPPIST-1e,0214,02,E,12.0,S,Test,Pistage,2
0215_01,Earth,G/34/P,TRAPPIST-1e,0215,01,G,34.0,P,Test,Waterson,1
0216_01,Earth,F/40/S,55 Cancri e,0216,01,F,40.0,S,Train,Garnes,1
0217_01,Earth,F/47/P,TRAPPIST-1e,0217,01,F,47.0,P,Train,Shieldson,1
0218_01,Earth,G/35/P,TRAPPIST-1e,0218,01,G,35.0,P,Test,Alshipson,1
0219_01,Earth,G/36/P,TRAPPIST-1e,0219,01,G,36.0,P,Train,River,1
0220_01,Earth,G/37/P,TRAPPIST-1e,0220,01,G,37.0,P,Train,Wilsoney,7
0220_02,Earth,G/37/P,TRAPPIST-1e,0220,02,G,37.0,P,Train,Wilsoney,7
0220_03,Earth,G/37/P,TRAPPIST-1e,0220,03,G,37.0,P,Train,Wilsoney,7
0220_04,Earth,E/10/P,TRAPPIST-1e,0220,04,E,10.0,P,Train,Wilsoney,7
0220_05,Earth,F/48/P,TRAPPIST-1e,0220,05,F,48.0,P,Train,Wilsoney,7
0220_06,Earth,G/37/P,55 Cancri e,0220,06,G,37.0,P,Train,Wilsoney,7
0220_07,Earth,G/37/P,TRAPPIST-1e,0220,07,G,37.0,P,Train,Wilsoney,7
0221_01,Mars,E/13/S,55 Cancri e,0221,01,E,13.0,S,Train,Blan,7
0221_02,Mars,E/13/S,TRAPPIST-1e,0221,02,E,13.0,S,Train,Reke,7
0221_03,Mars,E/13/S,TRAPPIST-1e,0221,03,E,13.0,S,Train,Reke,7
0221_04,Mars,E/13/S,TRAPPIST-1e,0221,04,E,13.0,S,Train,Reke,7
0221_05,Mars,E/13/S,TRAPPIST-1e,0221,05,E,13.0,S,Train,Reke,7
0221_06,Mars,E/13/S,TRAPPIST-1e,0221,06,E,13.0,S,Train,Reke,7
0221_07,Mars,E/13/S,TRAPPIST-1e,0221,07,E,13.0,S,Train,Reke,7
0222_01,Mars,F/41/S,TRAPPIST-1e,0222,01,F,41.0,S,Train,Perte,3
0222_02,Mars,F/41/S,TRAPPIST-1e,0222,02,F,41.0,S,Train,Deva,3
0222_03,Mars,E/14/S,TRAPPIST-1e,0222,03,E,14.0,S,Train,Perte,3
0223_01,Earth,G/35/S,TRAPPIST-1e,0223,01,G,35.0,S,Train,Sykess,1
0224_01,Mars,F/42/S,TRAPPIST-1e,0224,01,F,42.0,S,Train,Queen,1
0225_01,Earth,G/38/P,PSO J318.5-22,0225,01,G,38.0,P,Train,Hortis,1
0226_01,Europa,D/7/S,55 Cancri e,0226,01,D,7.0,S,Test,Matimple,1
0227_01,Earth,,TRAPPIST-1e,0227,01,,,,Test,Buckentry,1
0228_01,Europa,B/4/S,TRAPPIST-1e,0228,01,B,4.0,S,Test,Dompul,4
0228_02,Europa,B/4/S,55 Cancri e,0228,02,B,4.0,S,Test,Asharing,4
0228_03,Europa,B/4/S,55 Cancri e,0228,03,B,4.0,S,Test,Dompul,4
0228_04,Europa,B/4/S,TRAPPIST-1e,0228,04,B,4.0,S,Test,Dompul,4
0229_01,Earth,F/43/S,TRAPPIST-1e,0229,01,F,43.0,S,Train,Sellahaney,1
0230_01,Earth,F/49/P,PSO J318.5-22,0230,01,F,49.0,P,Test,Burksson,2
0230_02,Earth,F/49/P,TRAPPIST-1e,0230,02,F,49.0,P,Test,Burksson,2
0231_01,Mars,F/44/S,TRAPPIST-1e,0231,01,F,44.0,S,Train,Nate,1
0232_01,Earth,G/36/S,PSO J318.5-22,0232,01,G,36.0,S,Train,Bakerrison,1
0233_01,Mars,F/45/S,TRAPPIST-1e,0233,01,F,45.0,S,Train,Wist,1
0234_01,Earth,F/50/P,TRAPPIST-1e,0234,01,F,50.0,P,Train,Josey,1
0235_01,Earth,G/40/P,TRAPPIST-1e,0235,01,G,40.0,P,Test,Hickerson,1
0236_01,Mars,F/51/P,TRAPPIST-1e,0236,01,F,51.0,P,Test,Nutte,1
0237_01,Europa,B/11/P,TRAPPIST-1e,0237,01,B,11.0,P,Train,Aginge,1
0238_01,Mars,D/7/P,TRAPPIST-1e,0238,01,D,7.0,P,Test,Chcak,1
0239_01,Mars,,TRAPPIST-1e,0239,01,,,,Train,Resty,1
0240_01,Mars,F/52/P,TRAPPIST-1e,0240,01,F,52.0,P,Train,Crie,1
0241_01,Europa,E/11/P,55 Cancri e,0241,01,E,11.0,P,Train,Dischod,1
0242_01,Mars,F/46/S,TRAPPIST-1e,0242,01,F,46.0,S,Train,Sté,1
0243_01,Earth,G/37/S,TRAPPIST-1e,0243,01,G,37.0,S,Train,Cartyernan,1
0244_01,Mars,,TRAPPIST-1e,0244,01,,,,Train,Sad,2
0244_02,Mars,F/47/S,55 Cancri e,0244,02,F,47.0,S,Train,Sad,2
0245_01,Europa,C/6/P,55 Cancri e,0245,01,C,6.0,P,Train,Repumparte,2
0245_02,Europa,C/6/P,TRAPPIST-1e,0245,02,C,6.0,P,Train,Repumparte,2
0246_01,Mars,D/8/P,TRAPPIST-1e,0246,01,D,8.0,P,Train,Sesa,1
0247_01,Europa,D/9/P,55 Cancri e,0247,01,D,9.0,P,Test,Gulcepusy,2
0247_02,Europa,D/9/P,55 Cancri e,0247,02,D,9.0,P,Test,Gulcepusy,2
0248_01,Europa,C/10/S,TRAPPIST-1e,0248,01,C,10.0,S,Train,Spanxibus,1
0249_01,Earth,G/41/P,TRAPPIST-1e,0249,01,G,41.0,P,Test,Prickmantes,1
0250_01,Earth,G/38/S,PSO J318.5-22,0250,01,G,38.0,S,Train,Kramosley,1
0251_01,Europa,C/11/S,55 Cancri e,0251,01,C,11.0,S,Train,Amsive,1
0252_01,Earth,F/53/P,TRAPPIST-1e,0252,01,F,53.0,P,Train,Byerry,1
0253_01,Earth,G/42/P,TRAPPIST-1e,0253,01,G,42.0,P,Train,Cardner,1
0254_01,Earth,F/54/P,TRAPPIST-1e,0254,01,F,54.0,P,Train,Stenson,1
0255_01,Europa,A/3/S,TRAPPIST-1e,0255,01,A,3.0,S,Train,Mingious,1
0256_01,Earth,F/48/S,PSO J318.5-22,0256,01,F,48.0,S,Test,Bensley,1
0257_01,Mars,F/49/S,55 Cancri e,0257,01,F,49.0,S,Train,Berte,2
0257_02,Mars,F/49/S,TRAPPIST-1e,0257,02,F,49.0,S,Train,Berte,2
0258_01,Earth,F/50/S,TRAPPIST-1e,0258,01,F,50.0,S,Train,Cooperkins,1
0259_01,Mars,F/55/P,55 Cancri e,0259,01,F,55.0,P,Test,Floaf,1
0260_01,Europa,E/16/S,TRAPPIST-1e,0260,01,E,16.0,S,Train,Inderly,1
0261_01,Earth,F/56/P,TRAPPIST-1e,0261,01,F,56.0,P,Train,Bookerson,1
0262_01,Earth,G/39/S,TRAPPIST-1e,0262,01,G,39.0,S,Test,,1
0263_01,Earth,G/43/P,TRAPPIST-1e,0263,01,G,43.0,P,Train,Merkins,1
0264_01,Europa,B/5/S,55 Cancri e,0264,01,B,5.0,S,Test,Anindery,3
0264_02,Europa,B/5/S,TRAPPIST-1e,0264,02,B,5.0,S,Test,Anindery,3
0264_03,Europa,B/5/S,55 Cancri e,0264,03,B,5.0,S,Test,Anindery,3
0265_01,Europa,D/8/S,TRAPPIST-1e,0265,01,D,8.0,S,Train,Herpumble,1
0266_01,Mars,E/12/P,TRAPPIST-1e,0266,01,E,12.0,P,Test,Muff,2
0266_02,Mars,F/57/P,TRAPPIST-1e,0266,02,F,57.0,P,Test,Muff,2
0267_01,Earth,F/51/S,TRAPPIST-1e,0267,01,F,51.0,S,Train,Sancockett,1
0268_01,Mars,F/58/P,TRAPPIST-1e,0268,01,F,58.0,P,Test,Nutca,2
0268_02,Mars,E/13/P,55 Cancri e,0268,02,E,13.0,P,Test,Nutca,2
0269_01,Earth,F/52/S,55 Cancri e,0269,01,F,52.0,S,Train,Polliamposs,1
0270_01,Earth,F/59/P,TRAPPIST-1e,0270,01,F,59.0,P,Train,Fryersonis,1
0271_01,Earth,G/44/P,TRAPPIST-1e,0271,01,G,44.0,P,Test,Alfordonard,1
0272_01,Mars,D/10/P,TRAPPIST-1e,0272,01,D,10.0,P,Test,Graie,1
0273_01,Mars,F/60/P,TRAPPIST-1e,0273,01,F,60.0,P,Test,Ste,3
0273_02,Mars,F/60/P,TRAPPIST-1e,0273,02,F,60.0,P,Test,Ste,3
0273_03,Mars,E/14/P,TRAPPIST-1e,0273,03,E,14.0,P,Test,Ste,3
0274_01,Mars,E/17/S,,0274,01,E,17.0,S,Test,Melto,2
0274_02,Mars,E/17/S,TRAPPIST-1e,0274,02,E,17.0,S,Test,Melto,2
0275_01,Europa,D/9/S,55 Cancri e,0275,01,D,9.0,S,Train,Obnoble,1
0276_01,Europa,B/6/S,55 Cancri e,0276,01,B,6.0,S,Test,Pabler,2
0276_02,Europa,B/6/S,TRAPPIST-1e,0276,02,B,6.0,S,Test,Pabler,2
0277_01,Earth,F/61/P,55 Cancri e,0277,01,F,61.0,P,Train,Mcdanield,1
0278_01,Earth,,TRAPPIST-1e,0278,01,,,,Train,Beachez,2
0278_02,Earth,G/45/P,TRAPPIST-1e,0278,02,G,45.0,P,Train,Beachez,2
0279_01,Earth,F/62/P,55 Cancri e,0279,01,F,62.0,P,Test,Conleydenan,1
0280_01,Earth,F/53/S,TRAPPIST-1e,0280,01,F,53.0,S,Test,Mcfaddoxter,1
0281_01,Earth,F/63/P,TRAPPIST-1e,0281,01,F,63.0,P,Train,Pierry,1
0282_01,Earth,F/54/S,TRAPPIST-1e,0282,01,F,54.0,S,Train,Baketton,1
0283_01,Earth,G/46/P,PSO J318.5-22,0283,01,G,46.0,P,Train,Santin,2
0283_02,Earth,F/64/P,TRAPPIST-1e,0283,02,F,64.0,P,Train,Santin,2
0284_01,Mars,E/15/P,TRAPPIST-1e,0284,01,E,15.0,P,Test,Datie,1
0285_01,Europa,E/16/P,TRAPPIST-1e,0285,01,E,16.0,P,Train,Invebodene,2
0285_02,Europa,E/16/P,55 Cancri e,0285,02,E,16.0,P,Train,Invebodene,2
0286_01,Earth,F/65/P,55 Cancri e,0286,01,F,65.0,P,Train,Jimes,1
0287_01,Europa,,55 Cancri e,0287,01,,,,Train,Bootty,2
0287_02,Europa,B/12/P,TRAPPIST-1e,0287,02,B,12.0,P,Train,Bootty,2
0288_01,Earth,F/55/S,55 Cancri e,0288,01,F,55.0,S,Train,Delez,1
0289_01,Europa,C/12/S,55 Cancri e,0289,01,C,12.0,S,Train,Objeciane,1
0290_01,Europa,B/7/S,55 Cancri e,0290,01,B,7.0,S,Train,Excialing,4
0290_02,Europa,B/7/S,TRAPPIST-1e,0290,02,B,7.0,S,Train,Excialing,4
0290_03,Europa,B/7/S,TRAPPIST-1e,0290,03,B,7.0,S,Train,Excialing,4
0290_04,Europa,B/7/S,55 Cancri e,0290,04,B,7.0,S,Train,Excialing,4
0291_01,Europa,D/10/S,TRAPPIST-1e,0291,01,D,10.0,S,Train,Brakeril,1
0292_01,Earth,F/56/S,TRAPPIST-1e,0292,01,F,56.0,S,Test,Chardsonnon,1
0293_01,Europa,,TRAPPIST-1e,0293,01,,,,Test,Suptibler,1
0294_01,Europa,B/8/S,TRAPPIST-1e,0294,01,B,8.0,S,Train,Roforhauge,1
0295_01,Earth,F/66/P,PSO J318.5-22,0295,01,F,66.0,P,Test,Hardley,1
0296_01,Mars,F/57/S,55 Cancri e,0296,01,F,57.0,S,Test,Cort,1
0297_01,Earth,G/47/P,TRAPPIST-1e,0297,01,G,47.0,P,Train,Gardonadox,1
0298_01,Europa,A/3/P,55 Cancri e,0298,01,A,3.0,P,Train,Sorbitter,1
0299_01,Earth,F/58/S,55 Cancri e,0299,01,F,58.0,S,Test,Hickett,1
0300_01,Europa,D/11/P,TRAPPIST-1e,0300,01,D,11.0,P,Test,Ofracculy,1
0301_01,Earth,,TRAPPIST-1e,0301,01,,,,Train,Wriggins,1
0302_01,Earth,F/67/P,TRAPPIST-1e,0302,01,F,67.0,P,Train,Shephendry,1
0303_01,Earth,G/41/S,TRAPPIST-1e,0303,01,G,41.0,S,Train,Kirklander,1
0304_01,Europa,E/18/S,TRAPPIST-1e,0304,01,E,18.0,S,Train,Ausivetpul,1
0305_01,Europa,C/7/P,55 Cancri e,0305,01,C,7.0,P,Train,Geousker,1
0306_01,Earth,E/19/S,TRAPPIST-1e,0306,01,E,19.0,S,Train,Estevesters,1
0307_01,Earth,F/59/S,TRAPPIST-1e,0307,01,F,59.0,S,Train,Hickett,1
0308_01,Earth,G/48/P,PSO J318.5-22,0308,01,G,48.0,P,Test,,1
0309_01,Earth,F/60/S,TRAPPIST-1e,0309,01,F,60.0,S,Train,Bowerson,1
0310_01,Europa,,TRAPPIST-1e,0310,01,,,,Train,Coudered,1
0311_01,Earth,E/17/P,55 Cancri e,0311,01,E,17.0,P,Test,Simmonders,1
0312_01,Earth,G/49/P,TRAPPIST-1e,0312,01,G,49.0,P,Test,Hoffergess,1
0313_01,Earth,F/68/P,PSO J318.5-22,0313,01,F,68.0,P,Train,Mckinsond,4
0313_02,Earth,G/50/P,55 Cancri e,0313,02,G,50.0,P,Train,Mckinsond,4
0313_03,Earth,F/68/P,55 Cancri e,0313,03,F,68.0,P,Train,Mckinsond,4
0313_04,Earth,G/50/P,55 Cancri e,0313,04,G,50.0,P,Train,Mckinsond,4
0314_01,Earth,G/51/P,55 Cancri e,0314,01,G,51.0,P,Train,Kochroeders,1
0315_01,Earth,G/42/S,PSO J318.5-22,0315,01,G,42.0,S,Train,Valezaley,1
0316_01,Europa,B/9/S,TRAPPIST-1e,0316,01,B,9.0,S,Train,Sorbitter,2
0316_02,Europa,B/9/S,TRAPPIST-1e,0316,02,B,9.0,S,Train,Sorbitter,2
0317_01,Earth,G/43/S,TRAPPIST-1e,0317,01,G,43.0,S,Test,Medington,1
0318_01,Earth,G/52/P,PSO J318.5-22,0318,01,G,52.0,P,Test,Solon,1
0319_01,Mars,E/18/P,TRAPPIST-1e,0319,01,E,18.0,P,Test,Prie,2
0319_02,Mars,F/69/P,55 Cancri e,0319,02,F,69.0,P,Test,Prie,2
0320_01,Earth,G/44/S,TRAPPIST-1e,0320,01,G,44.0,S,Train,Bellarkerd,2
0320_02,Earth,G/44/S,TRAPPIST-1e,0320,02,G,44.0,S,Train,Bellarkerd,2
0321_01,Mars,F/61/S,TRAPPIST-1e,0321,01,F,61.0,S,Train,Bache,1
0322_01,Earth,G/45/S,PSO J318.5-22,0322,01,G,45.0,S,Train,Blange,1
0323_01,Earth,,55 Cancri e,0323,01,,,,Test,Gaineyerson,1
0324_01,Earth,G/53/P,55 Cancri e,0324,01,G,53.0,P,Train,Hooperez,1
0325_01,Earth,G/54/P,TRAPPIST-1e,0325,01,G,54.0,P,Test,Mccarveymon,1
0326_01,Earth,G/47/S,TRAPPIST-1e,0326,01,G,47.0,S,Train,Edwartizman,1
0327_01,Earth,,TRAPPIST-1e,0327,01,,,,Train,Ocherman,1
0328_01,Earth,F/71/P,TRAPPIST-1e,0328,01,F,71.0,P,Test,Singtons,1
0329_01,Europa,B/14/P,55 Cancri e,0329,01,B,14.0,P,Test,Rewmid,1
0330_01,Europa,C/14/S,TRAPPIST-1e,0330,01,C,14.0,S,Train,Siveduced,3
0330_02,Europa,C/14/S,TRAPPIST-1e,0330,02,C,14.0,S,Train,,3
0330_03,Europa,C/14/S,TRAPPIST-1e,0330,03,C,14.0,S,Train,Siveduced,3
0331_01,Earth,F/72/P,TRAPPIST-1e,0331,01,F,72.0,P,Train,Burchard,1
0332_01,Earth,G/55/P,TRAPPIST-1e,0332,01,G,55.0,P,Test,Pooles,1
0333_01,Mars,F/73/P,55 Cancri e,0333,01,F,73.0,P,Train,Melie,1
0334_01,Mars,F/62/S,TRAPPIST-1e,0334,01,F,62.0,S,Train,Mushe,1
0335_01,Mars,E/20/S,TRAPPIST-1e,0335,01,E,20.0,S,Test,Coff,1
0336_01,Earth,F/74/P,TRAPPIST-1e,0336,01,F,74.0,P,Train,Cookson,1
0337_01,Mars,F/63/S,55 Cancri e,0337,01,F,63.0,S,Train,Perle,3
0337_02,Mars,F/63/S,TRAPPIST-1e,0337,02,F,63.0,S,Train,Perle,3
0337_03,Mars,F/63/S,55 Cancri e,0337,03,F,63.0,S,Train,,3
0338_01,Earth,G/48/S,TRAPPIST-1e,0338,01,G,48.0,S,Train,Guerson,1
0339_01,Earth,F/75/P,TRAPPIST-1e,0339,01,F,75.0,P,Test,Barnolderg,8
0339_02,Earth,F/75/P,55 Cancri e,0339,02,F,75.0,P,Test,Colleruces,8
0339_03,Earth,F/75/P,TRAPPIST-1e,0339,03,F,75.0,P,Test,Colleruces,8
0339_04,Earth,G/56/P,55 Cancri e,0339,04,G,56.0,P,Test,Perkings,8
0339_05,Earth,G/56/P,55 Cancri e,0339,05,G,56.0,P,Test,Colleruces,8
0339_06,Earth,F/75/P,TRAPPIST-1e,0339,06,F,75.0,P,Test,Colleruces,8
0339_07,Earth,G/56/P,TRAPPIST-1e,0339,07,G,56.0,P,Test,Barnolderg,8
0339_08,Earth,F/75/P,TRAPPIST-1e,0339,08,F,75.0,P,Test,Barnolderg,8
0340_01,Europa,B/10/S,55 Cancri e,0340,01,B,10.0,S,Train,Poille,1
0341_01,Earth,G/57/P,PSO J318.5-22,0341,01,G,57.0,P,Train,Webstephrey,1
0342_01,Earth,E/19/P,PSO J318.5-22,0342,01,E,19.0,P,Test,Headardyer,2
0342_02,Earth,G/58/P,PSO J318.5-22,0342,02,G,58.0,P,Test,Headardyer,2
0343_01,Earth,F/76/P,PSO J318.5-22,0343,01,F,76.0,P,Train,Salez,1
0344_01,Europa,C/8/P,TRAPPIST-1e,0344,01,C,8.0,P,Test,Stranbeate,2
0344_02,Europa,C/8/P,55 Cancri e,0344,02,C,8.0,P,Test,,2
0345_01,Mars,E/21/S,TRAPPIST-1e,0345,01,E,21.0,S,Train,Racke,1
0346_01,Earth,G/59/P,55 Cancri e,0346,01,G,59.0,P,Train,Chanan,1
0347_01,Mars,F/64/S,TRAPPIST-1e,0347,01,F,64.0,S,Train,Kraie,1
0348_01,Mars,D/12/P,TRAPPIST-1e,0348,01,D,12.0,P,Train,Mane,2
0348_02,Mars,,TRAPPIST-1e,0348,02,,,,Train,Mane,2
0349_01,Europa,A/4/S,TRAPPIST-1e,0349,01,A,4.0,S,Test,Ametic,6
0349_02,Europa,A/4/S,TRAPPIST-1e,0349,02,A,4.0,S,Test,Ametic,6
0349_03,Europa,A/4/S,TRAPPIST-1e,0349,03,A,4.0,S,Test,Ametic,6
0349_04,Europa,A/4/S,55 Cancri e,0349,04,A,4.0,S,Test,Ametic,6
0349_05,Europa,A/4/S,TRAPPIST-1e,0349,05,A,4.0,S,Test,Ametic,6
0349_06,Europa,A/4/S,TRAPPIST-1e,0349,06,A,4.0,S,Test,Ametic,6
0350_01,Earth,G/60/P,PSO J318.5-22,0350,01,G,60.0,P,Train,Burchanez,1
0351_01,Mars,F/77/P,TRAPPIST-1e,0351,01,F,77.0,P,Test,Fache,1
0352_01,Mars,F/78/P,TRAPPIST-1e,0352,01,F,78.0,P,Train,Strad,1
0353_01,Earth,G/61/P,TRAPPIST-1e,0353,01,G,61.0,P,Test,Jacostanley,2
0353_02,Earth,G/61/P,PSO J318.5-22,0353,02,G,61.0,P,Test,Jacostanley,2
0354_01,Earth,F/79/P,PSO J318.5-22,0354,01,F,79.0,P,Test,Waltonson,1
0355_01,Earth,,TRAPPIST-1e,0355,01,,,,Train,Warrison,1
0356_01,Europa,B/15/P,55 Cancri e,0356,01,B,15.0,P,Train,Gloyanthy,1
0357_01,Earth,F/65/S,TRAPPIST-1e,0357,01,F,65.0,S,Train,Mcleaney,1
0358_01,Earth,G/50/S,TRAPPIST-1e,0358,01,G,50.0,S,Train,Connon,2
0358_02,Earth,G/50/S,PSO J318.5-22,0358,02,G,50.0,S,Train,Connon,2
0359_01,Earth,F/66/S,PSO J318.5-22,0359,01,F,66.0,S,Train,Popez,1
0360_01,Earth,F/67/S,TRAPPIST-1e,0360,01,F,67.0,S,Train,Staffersby,1
0361_01,Earth,F/68/S,55 Cancri e,0361,01,F,68.0,S,Train,Headardyer,1
0362_01,Earth,F/80/P,TRAPPIST-1e,0362,01,F,80.0,P,Test,Gardonadox,1
0363_01,Earth,E/22/S,TRAPPIST-1e,0363,01,E,22.0,S,Test,Fowlesterez,3
0363_02,Earth,E/22/S,TRAPPIST-1e,0363,02,E,22.0,S,Test,Fowlesterez,3
0363_03,Earth,E/22/S,TRAPPIST-1e,0363,03,E,22.0,S,Test,Fowlesterez,3
0364_01,Mars,F/81/P,TRAPPIST-1e,0364,01,F,81.0,P,Test,Chité,2
0364_02,Mars,,TRAPPIST-1e,0364,02,,,,Test,Chité,2
0365_01,Earth,G/51/S,55 Cancri e,0365,01,G,51.0,S,Train,Jacostaney,1
0366_01,Earth,G/52/S,TRAPPIST-1e,0366,01,G,52.0,S,Test,,1
0367_01,Europa,D/11/S,55 Cancri e,0367,01,D,11.0,S,Test,Dischod,1
0368_01,Mars,F/82/P,TRAPPIST-1e,0368,01,F,82.0,P,Train,Perte,2
0368_02,Mars,F/82/P,TRAPPIST-1e,0368,02,F,82.0,P,Train,Perte,2
0369_01,Earth,G/53/S,TRAPPIST-1e,0369,01,G,53.0,S,Train,Pottonalden,1
0370_01,Earth,F/83/P,TRAPPIST-1e,0370,01,F,83.0,P,Train,Coffmaney,1
0371_01,Mars,F/84/P,TRAPPIST-1e,0371,01,F,84.0,P,Train,Dutte,1
0372_01,Earth,F/85/P,TRAPPIST-1e,0372,01,F,85.0,P,Train,,1
0373_01,Earth,G/62/P,TRAPPIST-1e,0373,01,G,62.0,P,Train,Mcneiderson,1
0374_01,Earth,F/86/P,TRAPPIST-1e,0374,01,F,86.0,P,Test,Sterreray,2
0374_02,Earth,,TRAPPIST-1e,0374,02,,,,Test,Sterreray,2
0375_01,Earth,E/22/P,TRAPPIST-1e,0375,01,E,22.0,P,Train,Vincenton,1
0376_01,Earth,G/54/S,TRAPPIST-1e,0376,01,G,54.0,S,Train,Spentley,1
0377_01,Europa,C/15/S,55 Cancri e,0377,01,C,15.0,S,Train,Excialing,1
0378_01,Europa,B/11/S,55 Cancri e,0378,01,B,11.0,S,Train,Pirejus,7
0378_02,Europa,B/11/S,55 Cancri e,0378,02,B,11.0,S,Train,Pirejus,7
0378_03,Europa,B/11/S,TRAPPIST-1e,0378,03,B,11.0,S,Train,Pirejus,7
0378_04,Europa,B/11/S,TRAPPIST-1e,0378,04,B,11.0,S,Train,Pirejus,7
0378_05,Europa,B/11/S,TRAPPIST-1e,0378,05,B,11.0,S,Train,Pirejus,7
0378_06,Europa,B/11/S,TRAPPIST-1e,0378,06,B,11.0,S,Train,Pirejus,7
0378_07,Europa,B/11/S,TRAPPIST-1e,0378,07,B,11.0,S,Train,Pirejus,7
0379_01,Earth,G/63/P,TRAPPIST-1e,0379,01,G,63.0,P,Train,Moodson,1
0380_01,Europa,,55 Cancri e,0380,01,,,,Train,Fuelddid,1
0381_01,Europa,B/16/P,55 Cancri e,0381,01,B,16.0,P,Train,Mosteraked,2
0381_02,Europa,B/16/P,55 Cancri e,0381,02,B,16.0,P,Train,Mosteraked,2
0382_01,Earth,G/64/P,,0382,01,G,64.0,P,Train,Floydendley,1
0383_01,Earth,G/55/S,TRAPPIST-1e,0383,01,G,55.0,S,Train,Wagnerray,2
0383_02,Earth,G/55/S,PSO J318.5-22,0383,02,G,55.0,S,Train,Wagnerray,2
0384_01,Earth,G/56/S,55 Cancri e,0384,01,G,56.0,S,Train,Simpsonks,2
0384_02,Earth,G/56/S,TRAPPIST-1e,0384,02,G,56.0,S,Train,Simpsonks,2
0385_01,Earth,G/65/P,TRAPPIST-1e,0385,01,G,65.0,P,Train,Klinson,1
0386_01,Mars,D/12/S,TRAPPIST-1e,0386,01,D,12.0,S,Test,Fiha,1
0387_01,Earth,G/66/P,TRAPPIST-1e,0387,01,G,66.0,P,Train,Merce,1
0388_01,Earth,G/57/S,TRAPPIST-1e,0388,01,G,57.0,S,Train,Sullones,1
0389_01,Earth,E/23/P,TRAPPIST-1e,0389,01,E,23.0,P,Train,Savaraldez,1
0390_01,Earth,G/67/P,TRAPPIST-1e,0390,01,G,67.0,P,Test,Mejiaddox,1
0391_01,Europa,C/9/P,PSO J318.5-22,0391,01,C,9.0,P,Train,Cowsearney,1
0392_01,Earth,E/24/P,TRAPPIST-1e,0392,01,E,24.0,P,Train,Carreralend,1
0393_01,Earth,G/58/S,55 Cancri e,0393,01,G,58.0,S,Test,Whitledges,1
0394_01,Mars,F/87/P,TRAPPIST-1e,0394,01,F,87.0,P,Test,Facke,1
0395_01,Europa,B/17/P,55 Cancri e,0395,01,B,17.0,P,Train,Hervel,2
0395_02,Europa,B/17/P,55 Cancri e,0395,02,B,17.0,P,Train,Hervel,2
0396_01,Earth,G/59/S,TRAPPIST-1e,0396,01,G,59.0,S,Train,Robins,1
0397_01,Mars,F/69/S,TRAPPIST-1e,0397,01,F,69.0,S,Train,Mepie,1
0398_01,Mars,D/13/S,TRAPPIST-1e,0398,01,D,13.0,S,Train,Tité,1
0399_01,Earth,G/68/P,TRAPPIST-1e,0399,01,G,68.0,P,Test,Lewinton,1
0400_01,Europa,C/10/P,TRAPPIST-1e,0400,01,C,10.0,P,Test,Aroodint,1
0401_01,Mars,D/14/S,TRAPPIST-1e,0401,01,D,14.0,S,Train,Pimne,2
0401_02,Mars,D/14/S,TRAPPIST-1e,0401,02,D,14.0,S,Train,Pimne,2
0402_01,Europa,D/15/S,55 Cancri e,0402,01,D,15.0,S,Train,Sageng,1
0403_01,Mars,D/13/P,TRAPPIST-1e,0403,01,D,13.0,P,Train,Wate,1
0404_01,Mars,F/88/P,TRAPPIST-1e,0404,01,F,88.0,P,Test,Kate,1
0405_01,Earth,F/89/P,55 Cancri e,0405,01,F,89.0,P,Train,Flowensley,1
0406_01,Earth,F/70/S,TRAPPIST-1e,0406,01,F,70.0,S,Test,Prinson,1
0407_01,Earth,G/69/P,TRAPPIST-1e,0407,01,G,69.0,P,Train,Mirez,3
0407_02,Earth,F/90/P,TRAPPIST-1e,0407,02,F,90.0,P,Train,Mirez,3
0407_03,Earth,G/69/P,TRAPPIST-1e,0407,03,G,69.0,P,Train,Mirez,3
0408_01,Mars,E/25/P,TRAPPIST-1e,0408,01,E,25.0,P,Train,Ble,1
0409_01,Mars,F/71/S,TRAPPIST-1e,0409,01,F,71.0,S,Train,Iccle,1
0410_01,Earth,F/72/S,55 Cancri e,0410,01,F,72.0,S,Train,Roachoanand,1
0411_01,Earth,F/91/P,TRAPPIST-1e,0411,01,F,91.0,P,Train,Rushorney,1
0412_01,Europa,C/11/P,TRAPPIST-1e,0412,01,C,11.0,P,Train,Quelfly,1
0413_01,Earth,F/92/P,TRAPPIST-1e,0413,01,F,92.0,P,Train,Steinardson,1
0414_01,Earth,F/93/P,TRAPPIST-1e,0414,01,F,93.0,P,Test,Hutchinton,1
0415_01,Earth,G/60/S,TRAPPIST-1e,0415,01,G,60.0,S,Train,Pierry,1
0416_01,Earth,E/23/S,TRAPPIST-1e,0416,01,E,23.0,S,Test,Ocherman,1
0417_01,Europa,B/18/P,55 Cancri e,0417,01,B,18.0,P,Train,Poicaptic,3
0417_02,Europa,B/18/P,55 Cancri e,0417,02,B,18.0,P,Train,Unhearfus,3
0417_03,Europa,B/18/P,TRAPPIST-1e,0417,03,B,18.0,P,Train,Unhearfus,3
